,text,favorited,favoriteCount,replyToSN,created,truncated,replyToSID,id,replyToUID,statusSource,screenName,retweetCount,isRetweet,retweeted,longitude,latitude
1018,"List of Some Wonderful Ping Sites to Increase and Rank your Blog Posts #blogging #SEO @Adsolist  
https://t.co/slOQupScKi",FALSE,0,NA,1/30/2017 8:35,FALSE,NA,8.25986E+17,NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>",BlogsVj,0,FALSE,FALSE,NA,NA
1019,RT @b0ttem: Get Set! Simply Follow &amp; Retweet to win a Golden Girls Foo Foo-pinging Martian Tranny Publication - 2 winners https://t.co/FrMK…,FALSE,0,NA,1/30/2017 8:34,FALSE,NA,8.25986E+17,NA,"<a href=""http://gerighausen.net"" rel=""nofollow"">retweetnolimon</a>",nolimonfoo,15,TRUE,FALSE,NA,NA
1020,@MattRob999 just sit back and think of Melon pinging the last at Cheltenham 3 lengths in front on the bridle <ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082>,FALSE,1,MattRob999,1/30/2017 8:14,FALSE,8.2598E+17,8.25981E+17,20588937,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",rickardc87,0,FALSE,FALSE,NA,NA
1021,"List of Some Wonderful Ping Sites to Increase and Rank your Blog Posts #blogging #SEO @Adsolist  
https://t.co/ZKBaEsmHT7",FALSE,0,NA,1/30/2017 8:05,FALSE,NA,8.25978E+17,NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>",VinAivil,6,FALSE,FALSE,NA,NA
1022,"RT @Adsolist: List of Some Wonderful Ping Sites to Increase and Rank your Blog Posts #blogging #SEO @Adsolist  
https://t.co/JGCyZ7YbNs",FALSE,0,NA,1/30/2017 7:56,FALSE,NA,8.25976E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Muneera55555,7,TRUE,FALSE,NA,NA
1023,RT @RealBotSpotter: Contest! Simply Follow and Retweet for a chance to win our finest wound-pinging Greek Burkini Stir-Fry - Norway https:/…,FALSE,0,NA,1/30/2017 7:50,FALSE,NA,8.25974E+17,NA,"<a href=""http://google.com"" rel=""nofollow"">test_react1</a>",alla_mynk,15,TRUE,FALSE,NA,NA
1024,RT @RealBotSpotter: Contest! Simply Follow and Retweet for a chance to win our finest wound-pinging Greek Burkini Stir-Fry - Norway https:/…,FALSE,0,NA,1/30/2017 7:47,FALSE,NA,8.25974E+17,NA,"<a href=""http://127.0.0.1"" rel=""nofollow"">Millers093</a>",michmiller093,15,TRUE,FALSE,NA,NA
1025,RT @RealBotSpotter: Contest! Simply Follow and Retweet for a chance to win our finest wound-pinging Greek Burkini Stir-Fry - Norway https:/…,FALSE,0,NA,1/30/2017 7:47,FALSE,NA,8.25974E+17,NA,"<a href=""http://30bananasaday.com"" rel=""nofollow"">nodeAppl12</a>",pansy_toppy,15,TRUE,FALSE,NA,NA
1026,"Excellent advice.... 
pinging @Internet_SF @JulieOwono https://t.co/vpLBjRvadZ",FALSE,2,NA,1/30/2017 7:35,FALSE,NA,8.25971E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",WCM_JustSocial,0,FALSE,FALSE,NA,NA
1027,"List of Some Wonderful Ping Sites to Increase and Rank your Blog Posts #blogging #SEO @Adsolist  
https://t.co/JGCyZ7YbNs",FALSE,2,NA,1/30/2017 7:26,FALSE,NA,8.25968E+17,NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>",Adsolist,7,FALSE,FALSE,NA,NA
1028,RT @b0ttem: Contest! Simply Follow and Retweet &amp; you can win a Bagpuss thigh-pinging Glandular Golem Scheme #WinWednesday https://t.co/FrMK…,FALSE,0,NA,1/30/2017 7:21,FALSE,NA,8.25967E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",bottybotbotl,12,TRUE,FALSE,NA,NA
1029,RT @b0ttem: Competition! Just follow me &amp; Retweet to win an effective grundle-pinging Henna Tripe Canoe - Portland https://t.co/FrMKkqcq4h,FALSE,0,NA,1/30/2017 7:20,FALSE,NA,8.25967E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",bottybotbotl,14,TRUE,FALSE,NA,NA
1030,RT @MissKatieLester: Woke up to my phone pinging then read the monstrosity on my page! Gosh bloody apps,FALSE,0,NA,1/30/2017 7:20,FALSE,NA,8.25967E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",NlcoleeSkyy,6,TRUE,FALSE,NA,NA
1031,"RT @MakoSharkOscar: Starting the week with the Letter M for #mondaymotivation
Just got to keep pinging
#TalyorOCEARCHProject #ReplaceFearwi…",FALSE,0,NA,1/30/2017 7:16,FALSE,NA,8.25966E+17,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",BlueSharkThomas,5,TRUE,FALSE,NA,NA
1032,RT @MissKatieLester: Woke up to my phone pinging then read the monstrosity on my page! Gosh bloody apps,FALSE,0,NA,1/30/2017 7:13,FALSE,NA,8.25965E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Toxic__Flare,6,TRUE,FALSE,NA,NA
1033,RT @MissKatieLester: Woke up to my phone pinging then read the monstrosity on my page! Gosh bloody apps,FALSE,0,NA,1/30/2017 7:13,FALSE,NA,8.25965E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",NlkyVeee,6,TRUE,FALSE,NA,NA
1034,RT @MissKatieLester: Woke up to my phone pinging then read the monstrosity on my page! Gosh bloody apps,FALSE,0,NA,1/30/2017 7:08,FALSE,NA,8.25964E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",ToneCapone2229,6,TRUE,FALSE,NA,NA
1035,RT @MissKatieLester: Woke up to my phone pinging then read the monstrosity on my page! Gosh bloody apps,FALSE,0,NA,1/30/2017 7:07,FALSE,NA,8.25964E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Unknown__victim,6,TRUE,FALSE,NA,NA
1036,RT @MissKatieLester: Woke up to my phone pinging then read the monstrosity on my page! Gosh bloody apps,FALSE,0,NA,1/30/2017 7:07,FALSE,NA,8.25964E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",aeth929,6,TRUE,FALSE,NA,NA
1037,"@round but for reference, pinging 5,000 people and going 'hey this person has me blocked who knows why' is a recipe for badness, so, don't?",FALSE,1,kopshtik,1/30/2017 7:06,FALSE,8.25963E+17,8.25963E+17,221668486,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",kopshtik,0,FALSE,FALSE,NA,NA
1038,RT @RealBotSpotter: Contest! Simply Follow and Retweet for a chance to win our finest wound-pinging Greek Burkini Stir-Fry - Norway https:/…,FALSE,0,NA,1/30/2017 7:06,FALSE,NA,8.25963E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",jflessauSpam,15,TRUE,FALSE,NA,NA
1039,RT @RealBotSpotter: Contest! Simply Follow and Retweet for a chance to win our finest wound-pinging Greek Burkini Stir-Fry - Norway https:/…,FALSE,0,NA,1/30/2017 7:05,FALSE,NA,8.25963E+17,NA,"<a href=""https://127.0.0.1"" rel=""nofollow"">SamuelsApp</a>",SammyDelap,15,TRUE,FALSE,NA,NA
1040,RT @RealBotSpotter: Contest! Simply Follow and Retweet for a chance to win our finest wound-pinging Greek Burkini Stir-Fry - Norway https:/…,FALSE,0,NA,1/30/2017 7:05,FALSE,NA,8.25963E+17,NA,"<a href=""http://example.com"" rel=""nofollow"">Contest Enter </a>",supnamesjosh,15,TRUE,FALSE,NA,NA
1041,RT @RealBotSpotter: Contest! Simply Follow and Retweet for a chance to win our finest wound-pinging Greek Burkini Stir-Fry - Norway https:/…,FALSE,0,NA,1/30/2017 7:01,FALSE,NA,8.25962E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RealBotSpotter,15,TRUE,FALSE,NA,NA
1042,@mutouyuugis yea i got that vibe like i enjoyed the jokes but i was like MMM MY RADAR IS PINGING I FEEL LIKE THIS IS A DUB THING LMAO,FALSE,1,mutouyuugis,1/30/2017 7:01,FALSE,8.25962E+17,8.25962E+17,7.05248E+17,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",fangofcritias,0,FALSE,FALSE,NA,NA
1043,Woke up to my phone pinging then read the monstrosity on my page! Gosh bloody apps,FALSE,6,NA,1/30/2017 6:59,FALSE,NA,8.25962E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",MissKatieLester,6,FALSE,FALSE,NA,NA
1044,"RT @AngelUnderwater: 11 Sunday pings &amp; 4 Z pings
To see where the sharks are pinging check https://t.co/IkU087OcUu
#mondaymorningblues #Rep…",FALSE,0,NA,1/30/2017 6:57,FALSE,NA,8.25961E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",MakoSharkOscar,12,TRUE,FALSE,NA,NA
1045,"Starting the week with the Letter M for #mondaymotivation
Just got to keep pinging
#TalyorOCEARCHProject… https://t.co/gFmqJfyNnS",FALSE,28,NA,1/30/2017 6:57,TRUE,NA,8.25961E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",MakoSharkOscar,5,FALSE,FALSE,NA,NA
1046,My nosy bitch radar is pinging thru the roof,FALSE,3,NA,1/30/2017 6:49,FALSE,NA,8.25959E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",JuannTonnn,1,FALSE,FALSE,NA,NA
1047,RT @RealBotSpotter: Contest! Simply Follow and Retweet for a chance to win our finest wound-pinging Greek Burkini Stir-Fry - Norway https:/…,FALSE,0,NA,1/30/2017 6:23,FALSE,NA,8.25952E+17,NA,"<a href=""https://apps.twitter.com/app/new"" rel=""nofollow"">DickDrizzle</a>",RichardDrizzle,15,TRUE,FALSE,NA,NA
1048,RT @caringije: Pinging <ed><U+00A0><U+00BD><ed><U+00B8><U+009C> https://t.co/43lFtnaaor,FALSE,0,NA,1/30/2017 6:17,FALSE,NA,8.25951E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",THEBEAT999FM,1,TRUE,FALSE,NA,NA
1049,"RT @elliottgsm5: 'Twisted, spangled or pinging' are not for instgram captions",FALSE,0,NA,1/30/2017 6:12,FALSE,NA,8.2595E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",krissiethomp,2,TRUE,FALSE,NA,NA
1050,Pinging <ed><U+00A0><U+00BD><ed><U+00B8><U+009C> https://t.co/43lFtnaaor,FALSE,1,NA,1/30/2017 6:07,FALSE,NA,8.25949E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",caringije,1,FALSE,FALSE,NA,NA
1051,"RT @tomcoates: @realDonaldTrump While we're here, since Breitbart readers keep pinging me, German crime remains lower than US: https://t.co…",FALSE,0,NA,1/30/2017 6:04,FALSE,NA,8.25948E+17,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M5)</a>",nayteer,10,TRUE,FALSE,NA,NA
1052,RT @RealBotSpotter: Contest! Simply Follow and Retweet for a chance to win our finest wound-pinging Greek Burkini Stir-Fry - Norway https:/…,FALSE,0,NA,1/30/2017 5:51,FALSE,NA,8.25944E+17,NA,"<a href=""https://apps.twitter.com/app/new"" rel=""nofollow"">Etribrokken</a>",chickendorukwom,15,TRUE,FALSE,NA,NA
1053,"11 Sunday pings &amp; 4 Z pings
To see where the sharks are pinging check https://t.co/IkU087OcUu
#mondaymorningblues… https://t.co/27UGc0SP0w",FALSE,35,NA,1/30/2017 5:38,TRUE,NA,8.25941E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",AngelUnderwater,12,FALSE,FALSE,NA,NA
1054,"@DispatcherDame did they say ""shut your eyes so you can't see my number, my address, or the tower my phone is pinging off of.. "". <ed><U+00A0><U+00BD><ed><U+00B8><U+008F><ed><U+00A0><U+00BD><ed><U+00B9><U+0084>",FALSE,2,DispatcherDame,1/30/2017 5:37,FALSE,8.2592E+17,8.25941E+17,15489022,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",psychologysarah,0,FALSE,FALSE,NA,NA
1055,RT @RealBotSpotter: Contest! Simply Follow and Retweet for a chance to win our finest wound-pinging Greek Burkini Stir-Fry - Norway https:/…,FALSE,0,NA,1/30/2017 5:35,FALSE,NA,8.2594E+17,NA,"<a href=""https://apps.twitter.com/app/new"" rel=""nofollow"">Deez Nutz</a>",spynumber42,15,TRUE,FALSE,NA,NA
1056,"RT @LloydTWhite: @leahmcelrath @mil_historicus On my oath to protect and defend, I'll face a court martial before I obey that order. Pingin…",FALSE,0,NA,1/30/2017 4:45,FALSE,NA,8.25928E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",ICanBeWrong,7,TRUE,FALSE,NA,NA
1057,Pinging @CodeClubAus - can we share with our awesome community please? https://t.co/UP8xM2IROa,FALSE,1,NA,1/30/2017 4:45,FALSE,NA,8.25928E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",annie_parker,0,FALSE,FALSE,NA,NA
1058,@veitchtweets I'm curious. What is the SafeMart e-mail pinging at currently?,FALSE,0,veitchtweets,1/30/2017 4:42,FALSE,NA,8.25927E+17,16877951,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Skywalker638,0,FALSE,FALSE,NA,NA
1059,@NewcastleJetsFC just pinging @LawrieMcKinna in on this.,FALSE,0,ants_newy,1/30/2017 4:06,FALSE,8.25907E+17,8.25918E+17,2389975807,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",ants_newy,0,FALSE,FALSE,NA,NA
1060,"RT @tomcoates: @realDonaldTrump While we're here, since Breitbart readers keep pinging me, German crime remains lower than US: https://t.co…",FALSE,0,NA,1/30/2017 4:01,FALSE,NA,8.25917E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",teneip,10,TRUE,FALSE,NA,NA
1061,Pinging @sabres_edge https://t.co/596TaL2D9e,FALSE,0,NA,1/30/2017 2:54,FALSE,NA,8.259E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",LloydTWhite,0,FALSE,FALSE,NA,NA
1062,"RT @tomcoates: @realDonaldTrump While we're here, since Breitbart readers keep pinging me, German crime remains lower than US: https://t.co…",FALSE,0,NA,1/30/2017 2:27,FALSE,NA,8.25893E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",kneadinghands,10,TRUE,FALSE,NA,NA
1063,@ArturoDoesIt @MyNameIsWaddle ty for reminding me and pinging me all game,FALSE,0,ArturoDoesIt,1/30/2017 2:20,FALSE,8.25891E+17,8.25891E+17,7.70126E+17,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",LunarticSmite,0,FALSE,FALSE,NA,NA
1064,"RT @tomcoates: @realDonaldTrump While we're here, since Breitbart readers keep pinging me, German crime remains lower than US: https://t.co…",FALSE,0,NA,1/30/2017 2:06,FALSE,NA,8.25888E+17,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",arachnea,10,TRUE,FALSE,NA,NA
1065,"RT @tomcoates: @realDonaldTrump While we're here, since Breitbart readers keep pinging me, German crime remains lower than US: https://t.co…",FALSE,0,NA,1/30/2017 2:05,FALSE,NA,8.25888E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",tlchimes,10,TRUE,FALSE,NA,NA
1066,"RT @tomcoates: @realDonaldTrump While we're here, since Breitbart readers keep pinging me, German crime remains lower than US: https://t.co…",FALSE,0,NA,1/30/2017 2:03,FALSE,NA,8.25887E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",victory1261,10,TRUE,FALSE,NA,NA
1067,"@realDonaldTrump While we're here, since Breitbart readers keep pinging me, German crime remains lower than US: https://t.co/YyMzWgAZnr",FALSE,131,tomcoates,1/30/2017 1:58,FALSE,8.25864E+17,8.25886E+17,12514,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",tomcoates,10,FALSE,FALSE,NA,NA
1068,"RT @LloydTWhite: @leahmcelrath @mil_historicus On my oath to protect and defend, I'll face a court martial before I obey that order. Pingin…",FALSE,0,NA,1/30/2017 1:31,FALSE,NA,8.25879E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",JohnABusinger,7,TRUE,FALSE,NA,NA
1069,"RT @LloydTWhite: @leahmcelrath @mil_historicus On my oath to protect and defend, I'll face a court martial before I obey that order. Pingin…",FALSE,0,NA,1/30/2017 1:30,FALSE,NA,8.25879E+17,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",textifyer59,7,TRUE,FALSE,NA,NA
1070,RT @LReapah: When you try to cross to A on backlot and the other team are pinging nades... https://t.co/KJIwaVlHli,FALSE,0,NA,1/30/2017 1:12,FALSE,NA,8.25874E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Vanitio_,6,TRUE,FALSE,NA,NA
1071,"@Prestinni @i2Gunless I doubt it was the host in itselfs fault, I'm pinging 70, 60 miles away from me.",FALSE,0,Prestinni,1/30/2017 1:10,FALSE,8.25874E+17,8.25874E+17,1387890360,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Lethal_Spoof,0,FALSE,FALSE,NA,NA
1072,@KathrynGamer pinging John @hp1703,FALSE,0,KathrynGamer,1/30/2017 1:08,FALSE,8.25873E+17,8.25873E+17,388818499,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Tomi_Tapio,0,FALSE,FALSE,NA,NA
1073,Stop Pinging please https://t.co/0Vv6wEqbD0,FALSE,1,NA,1/30/2017 1:05,FALSE,NA,8.25872E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Tanner69046YT,0,FALSE,FALSE,NA,NA
1074,RT @LReapah: When you try to cross to A on backlot and the other team are pinging nades... https://t.co/KJIwaVlHli,FALSE,0,NA,1/30/2017 0:59,FALSE,NA,8.25871E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",ImNato,6,TRUE,FALSE,NA,NA
1075,RT @b0ttem: Competition! Just follow me &amp; Retweet to win an effective grundle-pinging Henna Tripe Canoe - Portland https://t.co/FrMKkqcq4h,FALSE,0,NA,1/30/2017 0:41,FALSE,NA,8.25866E+17,NA,"<a href=""http://www.driftwoodapps.com"" rel=""nofollow"">first app mwoodszy</a>",mwoodszy,14,TRUE,FALSE,NA,NA
1076,RT @b0ttem: Contest! Simply Follow and Retweet &amp; you can win a Bagpuss thigh-pinging Glandular Golem Scheme #WinWednesday https://t.co/FrMK…,FALSE,0,NA,1/30/2017 0:24,FALSE,NA,8.25862E+17,NA,"<a href=""http://www.2rockon.com"" rel=""nofollow"">bnt-Competition</a>",bnb952,12,TRUE,FALSE,NA,NA
1077,RT @talkSPORTDGoth: @bobballardsport love it when Bob is on instead of that Tom doll head and now @Chrisdavies1966 is pinging in with food…,FALSE,0,NA,1/30/2017 0:20,FALSE,NA,8.25861E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Chrisdavies1966,1,TRUE,FALSE,NA,NA
1078,@bobballardsport love it when Bob is on instead of that Tom doll head and now @Chrisdavies1966 is pinging in with food relade footy chat,FALSE,0,bobballardsport,1/30/2017 0:10,FALSE,8.25761E+17,8.25859E+17,110451041,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",talkSPORTDGoth,1,FALSE,FALSE,NA,NA
1079,RT @b0ttem: Contest! Simply Follow and Retweet &amp; you can win a Bagpuss thigh-pinging Glandular Golem Scheme #WinWednesday https://t.co/FrMK…,FALSE,0,NA,1/30/2017 0:01,FALSE,NA,8.25856E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",BotSp0tterBot,12,TRUE,FALSE,NA,NA
1080,RT @b0ttem: Competition! Just follow me &amp; Retweet to win an effective grundle-pinging Henna Tripe Canoe - Portland https://t.co/FrMKkqcq4h,FALSE,0,NA,1/30/2017 0:01,FALSE,NA,8.25856E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",BotSp0tterBot,14,TRUE,FALSE,NA,NA
1081,"@MrDrumble @Corvak @FCC565 pinging you guys for my last two tweets. Need the tech crew, got a dead pc.",FALSE,1,MrDrumble,1/29/2017 23:52,FALSE,NA,8.25854E+17,63142892,"<a href=""http://mvilla.it/fenix"" rel=""nofollow"">Fenix for Android</a>",Sobou,0,FALSE,FALSE,NA,NA
1082,"RT @scfw_50: Dispatch updated 1461 that the plane is pinging in a genera location, could possibly be in Auburn area.",FALSE,0,NA,1/29/2017 23:42,FALSE,NA,8.25852E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",gwendolynnn1,3,TRUE,FALSE,NA,NA
1083,"RT @LloydTWhite: @leahmcelrath @mil_historicus On my oath to protect and defend, I'll face a court martial before I obey that order. Pingin…",FALSE,0,NA,1/29/2017 23:29,FALSE,NA,8.25848E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Just_Jen54,7,TRUE,FALSE,NA,NA
1084,Tizzie pinging at @JMurphyEventing clinic on Sat! <ed><U+00A0><U+00BC><ed><U+00BC><U+009F> Thanks @Rosie_McBride for class pics as always! <ed><U+00A0><U+00BD><ed><U+00B3><U+00B8> https://t.co/XWAInv64Fr,FALSE,8,NA,1/29/2017 23:21,FALSE,NA,8.25846E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",ak_eventing,0,FALSE,FALSE,NA,NA
1085,@JibaNOTHERE @alexmanisier @smh @Kotaku pinging @xpatriciah because she'll know what to do about SMH swiping my article.,FALSE,0,Krellitlikeitis,1/29/2017 23:13,FALSE,8.25844E+17,8.25844E+17,334564568,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Krellitlikeitis,0,FALSE,FALSE,NA,NA
1086,Citizens are now subject to overreach - pinging @ACLU https://t.co/sJqLLKAVWH,FALSE,0,NA,1/29/2017 23:13,FALSE,NA,8.25844E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",HRHQnSnowFlake,0,FALSE,FALSE,NA,NA
1087,@COYSdeuch cba when I'm straight balling pinging passes everywhere and they can't even kick a ball in a straight line,FALSE,2,COYSdeuch,1/29/2017 23:10,FALSE,8.25843E+17,8.25844E+17,7.31198E+17,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Dierbetes,0,FALSE,FALSE,NA,NA
1088,RT @sunsopeningband: Pinging @UOPacific @PacificDPTweet https://t.co/Pf9ePU8ZQb,FALSE,0,NA,1/29/2017 23:08,FALSE,NA,8.25843E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",JaredJAguilar,2,TRUE,FALSE,NA,NA
